,日期,成交股數,開盤價,最高價,最低價,收盤價,成交筆數
0, 87/07/02,"979,631",13.3,13.4,13.2,13.4,166
1, 87/07/03,"2,000,475",13.4,13.6,13.4,13.5,382
2, 87/07/04,"3,878,285",13.6,14.1,13.6,13.7,635
3, 87/07/06,"1,503,000",13.8,13.9,13.5,13.65,315
4, 87/07/07,"1,566,030",13.65,13.8,13.5,13.5,258
5, 87/07/08,"1,015,826",13.6,13.65,13.5,13.6,146
6, 87/07/09,"1,179,430",13.7,13.75,13.4,13.5,200
7, 87/07/10,"1,097,086",13.6,13.6,13.5,13.55,181
8, 87/07/13,"770,215",13.55,13.6,13.25,13.4,172
9, 87/07/14,"1,125,402",13.4,13.5,13.3,13.4,148
10, 87/07/15,"840,899",13.35,13.4,13.2,13.3,221
11, 87/07/16,"823,647",13.3,13.3,13.1,13.15,195
12, 87/07/17,"813,445",13.0,13.15,13.0,13.0,187
13, 87/07/18,"1,146,893",13.0,13.1,13.0,13.05,169
14, 87/07/20,"1,475,000",13.05,13.1,13.0,13.1,334
15, 87/07/21,"1,419,037",13.1,13.15,13.0,13.0,250
16, 87/07/22,"2,216,637",13.0,13.1,12.9,13.0,302
17, 87/07/23,"1,048,765",13.0,13.0,12.8,12.9,211
18, 87/07/24,"801,017",12.8,12.9,12.8,12.8,207
19, 87/07/27,"2,418,233",12.8,12.9,12.65,12.7,346
20, 87/07/28,"567,019",12.7,12.8,12.5,12.55,142
21, 87/07/29,"584,938",12.55,12.6,12.4,12.4,149
22, 87/07/30,"441,837",12.4,12.55,12.35,12.35,114
0, 87/08/01,"195,160",12.35,12.4,12.3,12.4,70
1, 87/08/03,"287,000",12.5,12.5,12.2,12.2,61
2, 87/08/04,"181,646",12.2,12.3,12.2,12.2,58
3, 87/08/05,"1,797,790",12.0,12.0,11.7,11.8,"1,555"
4, 87/08/06,"936,283",11.8,11.9,11.65,11.9,385
5, 87/08/07,"452,933",12.0,12.1,11.8,11.85,216
6, 87/08/10,"204,042",11.85,11.9,11.7,11.7,116
7, 87/08/11,"457,690",11.7,11.85,11.7,11.7,125
8, 87/08/12,"447,344",11.55,11.7,11.4,11.4,204
9, 87/08/13,"386,996",11.55,11.6,11.4,11.4,119
10, 87/08/14,"399,398",11.5,11.5,11.15,11.2,143
11, 87/08/15,"395,130",11.35,11.45,11.2,11.3,138
12, 87/08/17,"196,000",11.3,11.5,11.3,11.35,80
13, 87/08/18,"635,327",11.35,11.5,11.25,11.25,161
14, 87/08/19,"278,563",11.3,11.35,11.2,11.2,88
15, 87/08/20,"183,144",11.25,11.35,11.2,11.25,72
16, 87/08/21,"313,544",11.5,11.5,11.2,11.2,106
17, 87/08/24,"569,672",11.15,11.2,10.9,10.9,149
18, 87/08/25,"599,000",11.0,11.0,10.5,10.65,148
19, 87/08/26,"608,158",10.8,10.9,10.5,10.55,176
20, 87/08/27,"848,489",10.5,10.5,10.0,10.2,189
21, 87/08/28,"692,737",10.0,10.15,9.9,10.0,174
22, 87/08/29,"561,503",9.9,10.15,9.9,10.05,140
0, 87/09/01,"1,708,651",9.2,9.5,9.2,9.25,345
1, 87/09/02,"918,789",9.5,9.85,9.3,9.8,197
2, 87/09/03,"792,100",9.7,9.75,9.5,9.6,177
3, 87/09/04,"1,566,737",9.6,10.25,9.6,10.2,293
4, 87/09/05,"4,029,000",10.25,10.9,10.2,10.8,470
5, 87/09/07,"1,306,000",10.85,10.95,10.5,10.7,242
6, 87/09/08,"1,631,908",10.7,10.8,10.5,10.75,237
7, 87/09/09,"7,924,997",10.75,11.45,10.65,11.45,"1,014"
8, 87/09/10,"8,232,069",11.45,12.0,11.25,11.3,"1,057"
9, 87/09/11,"2,386,130",11.05,11.55,11.0,11.5,359
10, 87/09/14,"3,688,380",11.5,11.7,11.3,11.35,480
11, 87/09/15,"1,353,832",11.4,11.45,11.1,11.2,300
12, 87/09/16,"2,108,663",11.2,11.3,11.0,11.2,313
13, 87/09/17,"1,513,178",11.2,11.4,11.1,11.1,273
14, 87/09/18,"2,763,868",11.0,11.35,10.8,11.3,402
15, 87/09/19,"6,229,688",11.5,11.75,11.35,11.65,881
16, 87/09/21,"3,925,000",11.85,11.9,11.1,11.2,596
17, 87/09/22,"884,474",11.1,11.35,11.05,11.1,198
18, 87/09/23,"1,006,923",11.1,11.3,11.0,11.0,220
19, 87/09/24,"1,841,428",11.1,11.15,10.9,10.95,320
20, 87/09/25,"819,341",10.8,11.05,10.8,10.95,222
21, 87/09/28,"1,247,617",11.05,11.2,10.85,10.95,271
22, 87/09/29,"663,540",11.05,11.05,10.75,10.85,178
0, 87/10/01,"755,743",10.6,10.8,10.5,10.6,226
1, 87/10/02,"1,119,494",10.4,10.4,10.0,10.1,220
2, 87/10/03,"924,326",10.1,10.6,10.1,10.6,228
3, 87/10/06,"3,214,000",10.5,11.15,10.3,11.1,512
4, 87/10/07,"5,523,274",11.4,11.7,11.15,11.6,962
5, 87/10/08,"13,006,854",11.7,12.4,11.7,12.4,"1,254"
6, 87/10/09,"22,534,778",13.0,13.2,12.6,12.85,"2,579"
7, 87/10/12,"5,239,305",12.85,12.85,12.4,12.8,667
8, 87/10/13,"6,323,489",12.9,12.9,11.95,12.8,792
9, 87/10/14,"3,169,532",12.65,12.65,11.95,11.95,469
10, 87/10/15,"4,973,201",11.75,12.3,11.75,12.2,719
11, 87/10/17,"4,912,309",12.5,12.5,12.0,12.4,617
12, 87/10/19,"1,209,000",12.4,12.4,12.0,12.1,283
13, 87/10/20,"1,721,639",12.15,12.2,11.5,11.75,421
14, 87/10/21,"3,000,879",11.75,12.0,11.55,11.85,449
15, 87/10/22,"2,026,872",11.8,11.9,11.6,11.65,285
16, 87/10/23,"1,004,126",11.7,11.8,11.6,11.65,234
17, 87/10/26,"872,655",11.7,11.7,11.3,11.3,214
18, 87/10/27,"1,174,428",11.4,11.5,11.15,11.15,314
19, 87/10/28,"1,167,036",11.2,11.3,11.0,11.0,242
20, 87/10/29,"630,245",11.15,11.2,11.0,11.1,164
21, 87/10/30,"2,986,777",11.35,11.75,11.25,11.75,679
0, 87/11/02,"2,052,000",11.7,11.8,11.05,11.2,409
1, 87/11/03,"1,210,439",11.2,11.2,11.0,11.0,249
2, 87/11/04,"1,047,660",11.0,11.2,11.0,11.2,303
3, 87/11/05,"496,671",11.2,11.2,11.0,11.05,131
4, 87/11/06,"942,262",11.0,11.05,10.65,10.65,201
5, 87/11/07,"755,258",10.7,11.1,10.7,10.7,184
6, 87/11/09,"1,123,000",10.9,11.0,10.7,10.8,199
7, 87/11/10,"648,633",10.85,10.85,10.6,10.6,203
8, 87/11/11,"907,516",10.5,10.55,10.1,10.3,187
9, 87/11/13,"1,087,387",10.5,10.75,10.35,10.35,217
10, 87/11/16,"781,943",10.6,10.9,10.4,10.9,181
11, 87/11/17,"1,039,350",10.85,11.1,10.7,10.75,229
12, 87/11/18,"9,568,620",10.85,11.05,10.7,10.7,927
13, 87/11/19,"3,976,297",10.7,10.9,10.45,10.45,602
14, 87/11/20,"3,163,009",10.5,10.7,10.3,10.4,545
15, 87/11/21,"2,490,335",10.55,10.65,10.4,10.45,377
16, 87/11/23,"3,097,000",10.6,10.8,10.5,10.8,434
17, 87/11/24,"17,134,355",11.0,11.55,11.0,11.3,"1,747"
18, 87/11/25,"3,714,831",10.9,11.25,10.55,10.55,593
19, 87/11/26,"12,257,164",10.55,11.0,10.55,10.85,"1,199"
20, 87/11/27,"4,041,732",10.85,11.0,10.7,10.95,538
0, 87/12/01,"3,604,548",10.15,10.4,10.05,10.05,725
1, 87/12/02,"5,495,204",9.4,9.7,9.35,9.35,864
2, 87/12/03,"7,759,623",8.85,9.35,8.7,9.05,"1,193"
3, 87/12/04,"3,117,228",9.15,9.2,8.9,9.0,520
4, 87/12/07,"2,498,509",9.4,9.4,9.2,9.25,474
5, 87/12/08,"1,354,083",9.4,9.4,9.1,9.1,308
6, 87/12/09,"2,494,706",9.0,9.5,9.0,9.15,499
7, 87/12/10,"1,066,609",9.35,9.35,9.1,9.2,271
8, 87/12/11,"826,842",9.3,9.3,9.1,9.2,224
9, 87/12/14,"845,767",9.35,9.4,9.1,9.2,204
10, 87/12/15,"723,169",9.2,9.35,9.1,9.15,168
11, 87/12/16,"741,153",9.3,9.35,9.1,9.15,172
12, 87/12/17,"935,620",9.1,9.25,9.0,9.1,185
13, 87/12/18,"1,831,270",9.1,9.2,8.6,8.6,312
14, 87/12/19,"2,728,277",8.7,8.8,8.4,8.5,284
15, 87/12/21,"1,331,000",8.7,8.7,8.4,8.55,146
16, 87/12/22,"990,451",8.6,8.65,8.5,8.65,173
17, 87/12/23,"699,084",8.65,8.65,8.5,8.6,139
18, 87/12/24,"2,082,031",8.5,8.7,8.3,8.7,295
19, 87/12/28,"1,026,559",8.7,8.7,8.1,8.4,207
20, 87/12/29,"1,201,798",8.2,8.4,8.1,8.2,239
21, 87/12/30,"1,658,633",8.2,8.4,8.15,8.4,234
0, 88/01/05,"1,823,000",8.3,8.3,8.1,8.15,278
1, 88/01/06,"1,758,283",7.6,8.2,7.6,8.15,297
2, 88/01/07,"1,722,150",8.0,8.6,8.0,8.45,279
3, 88/01/08,"1,201,814",8.5,8.65,8.4,8.5,220
4, 88/01/11,"2,553,208",8.65,8.9,8.6,8.8,426
5, 88/01/12,"1,690,630",8.85,8.9,8.4,8.5,218
6, 88/01/13,"872,080",8.45,8.5,8.35,8.45,172
7, 88/01/14,"451,020",8.35,8.4,8.25,8.35,115
8, 88/01/15,"1,101,021",8.2,8.5,8.2,8.5,205
9, 88/01/16,"1,234,667",8.6,8.7,8.35,8.35,233
10, 88/01/18,"622,000",8.4,8.4,8.3,8.3,118
11, 88/01/19,"1,269,118",8.45,8.5,8.25,8.4,248
12, 88/01/20,"391,517",8.45,8.45,8.25,8.3,89
13, 88/01/21,"596,620",8.3,8.35,8.2,8.2,144
14, 88/01/22,"508,461",8.25,8.25,8.15,8.25,138
15, 88/01/25,"931,040",8.25,8.25,8.0,8.1,148
16, 88/01/26,"579,064",8.15,8.2,8.05,8.15,100
17, 88/01/27,"564,860",8.1,8.25,8.1,8.15,97
18, 88/01/28,"773,929",8.1,8.2,8.05,8.15,118
