,日期,成交股數,開盤價,最高價,最低價,收盤價,成交筆數
0, 88/01/05,"896,000",48.9,48.9,48.9,48.9,492
1, 88/01/06,"3,216,091",45.5,47.0,45.5,45.9,"1,126"
2, 88/01/07,"2,645,941",45.9,46.0,42.7,46.0,"1,006"
3, 88/01/08,"2,096,589",44.5,46.3,44.5,46.1,770
4, 88/01/11,"1,329,400",46.0,46.0,43.6,45.1,484
5, 88/01/12,"1,799,002",44.0,44.3,42.5,42.5,429
6, 88/01/13,"1,437,556",40.5,40.5,39.6,39.7,639
7, 88/01/14,"940,429",39.7,42.4,39.7,42.4,387
8, 88/01/15,"1,246,951",42.8,43.9,41.0,41.7,577
9, 88/01/16,"721,767",44.0,44.0,41.6,41.7,316
10, 88/01/18,"388,000",42.0,42.0,41.0,41.0,167
11, 88/01/19,"316,176",41.1,41.1,40.0,40.0,157
12, 88/01/20,"315,350",40.0,41.5,40.0,40.2,169
13, 88/01/21,"860,900",40.0,40.0,38.1,38.2,348
14, 88/01/22,"730,022",38.0,39.7,36.7,38.2,340
15, 88/01/25,"302,774",38.0,38.2,36.5,36.7,166
16, 88/01/26,"234,542",36.7,37.5,35.5,35.5,133
17, 88/01/27,"910,622",36.0,37.9,35.8,37.9,269
18, 88/01/28,"195,000",37.5,37.5,36.5,36.7,132
19, 88/01/29,"215,720",36.6,36.9,35.0,35.5,117
0, 88/02/01,"273,000",35.0,35.0,32.6,32.6,150
1, 88/02/02,"507,000",32.8,34.0,32.6,32.6,206
2, 88/02/03,"582,000",31.8,33.5,30.6,33.5,241
3, 88/02/04,"201,000",32.0,32.7,31.2,31.2,117
4, 88/02/05,"437,000",31.0,31.8,29.1,29.1,240
5, 88/02/06,"604,000",30.0,31.1,28.0,30.5,264
6, 88/02/08,"648,000",32.5,32.6,31.6,32.6,197
7, 88/02/09,"459,000",33.9,33.9,32.0,32.2,194
8, 88/02/10,"201,000",31.4,32.5,31.4,32.2,112
9, 88/02/20,"387,000",34.4,34.4,34.4,34.4,113
10, 88/02/22,"249,000",36.8,36.8,36.8,36.8,113
11, 88/02/23,"713,128",38.8,38.8,34.6,34.6,304
12, 88/02/24,"290,500",34.7,35.5,34.0,34.7,129
13, 88/02/25,"311,000",34.5,35.1,34.0,34.2,117
0, 88/03/01,"237,000",34.0,34.9,33.0,34.8,107
1, 88/03/02,"261,411",35.9,36.0,34.6,35.0,145
2, 88/03/03,"216,289",35.0,35.5,34.9,35.2,90
3, 88/03/04,"427,004",35.5,36.1,35.0,35.3,183
4, 88/03/05,"147,050",35.5,35.6,34.2,34.7,85
5, 88/03/06,"255,008",35.0,35.0,34.2,34.4,107
6, 88/03/08,"173,000",34.4,34.4,34.0,34.0,76
7, 88/03/09,"563,872",34.1,35.4,34.1,35.1,196
8, 88/03/10,"631,584",35.0,35.2,34.5,35.1,163
9, 88/03/11,"457,262",35.2,35.4,34.6,34.7,166
10, 88/03/12,"244,000",34.2,34.5,34.0,34.3,95
11, 88/03/15,"297,002",34.3,34.9,34.3,34.8,118
12, 88/03/16,"737,080",35.2,36.5,35.0,35.4,274
13, 88/03/17,"294,143",36.0,36.0,35.0,35.1,164
14, 88/03/18,"492,026",35.1,35.8,35.1,35.5,214
15, 88/03/19,"1,965,000",35.8,37.9,35.8,37.9,516
16, 88/03/20,"1,493,400",38.5,39.6,36.6,38.1,497
17, 88/03/22,"576,000",38.1,39.0,37.5,38.8,179
18, 88/03/23,"544,147",38.8,39.0,38.0,38.0,185
19, 88/03/24,"290,300",35.8,37.6,35.5,36.9,140
20, 88/03/25,"324,000",36.5,37.5,36.5,36.6,137
21, 88/03/26,"359,040",37.0,37.2,36.8,36.9,146
22, 88/03/29,"436,105",37.5,37.5,36.0,36.0,127
23, 88/03/30,"132,471",36.5,36.5,35.5,35.9,69
