,日期,成交股數,開盤價,最高價,最低價,收盤價,成交筆數
0, 87/07/02,"1,293,021",25.2,25.3,25.0,25.1,352
1, 87/07/03,"999,445",25.1,25.4,24.9,24.9,276
2, 87/07/04,"562,381",25.0,25.2,24.7,25.0,179
3, 87/07/06,"1,085,000",25.1,25.4,25.0,25.0,255
4, 87/07/07,"781,701",25.1,25.2,24.8,25.0,197
5, 87/07/08,"747,704",25.0,25.1,24.8,25.0,272
6, 87/07/09,"2,020,371",25.0,25.8,25.0,25.3,523
7, 87/07/10,"596,533",25.4,25.4,25.0,25.2,204
8, 87/07/13,"332,174",25.2,25.2,24.8,24.9,136
9, 87/07/14,"385,636",24.9,25.0,24.5,24.5,190
10, 87/07/15,"497,452",24.7,25.0,24.6,24.8,195
11, 87/07/16,"375,749",24.8,25.0,24.6,24.7,158
12, 87/07/17,"861,234",24.9,25.0,24.7,25.0,215
13, 87/07/18,"1,491,058",25.1,25.5,24.9,25.0,333
14, 87/07/20,"291,000",25.2,25.2,24.7,24.8,112
15, 87/07/21,"399,719",24.8,24.8,24.5,24.5,157
16, 87/07/22,"871,718",24.5,24.5,24.0,24.0,314
17, 87/07/23,"414,277",24.0,24.3,24.0,24.2,110
18, 87/07/24,"712,283",24.0,24.5,23.8,24.0,208
19, 87/07/27,"317,061",24.0,24.3,23.6,23.8,120
20, 87/07/28,"1,254,451",23.5,24.0,23.2,23.2,297
21, 87/07/29,"1,751,930",23.0,23.1,22.5,22.5,370
22, 87/07/30,"404,126",22.9,22.9,22.5,22.6,179
0, 87/08/01,"681,241",22.4,22.5,22.1,22.3,161
1, 87/08/03,"704,000",22.6,22.6,22.1,22.1,149
2, 87/08/04,"1,210,970",22.0,22.1,21.4,22.0,230
3, 87/08/05,"1,492,444",21.5,21.6,21.1,21.1,336
4, 87/08/06,"987,392",21.1,21.4,21.1,21.3,190
5, 87/08/07,"2,603,970",21.4,21.9,21.1,21.5,436
6, 87/08/10,"1,516,188",21.5,21.5,21.2,21.3,226
7, 87/08/11,"1,344,197",21.3,21.6,21.2,21.6,242
8, 87/08/12,"472,640",21.5,21.5,21.2,21.4,174
9, 87/08/13,"896,684",21.4,21.5,21.3,21.4,257
10, 87/08/14,"432,469",21.4,21.4,21.2,21.3,137
11, 87/08/15,"1,499,171",21.2,21.3,20.8,21.0,414
12, 87/08/17,"685,000",21.0,21.0,20.3,20.5,219
13, 87/08/18,"933,525",20.2,20.4,20.0,20.0,334
14, 87/08/19,"663,776",20.2,20.4,20.2,20.3,193
15, 87/08/20,"520,195",20.5,20.5,20.3,20.3,159
16, 87/08/21,"619,506",20.2,20.4,20.1,20.1,159
17, 87/08/24,"1,044,941",20.1,20.1,19.7,19.7,299
18, 87/08/25,"1,009,305",19.5,19.7,19.1,19.6,316
19, 87/08/26,"886,172",19.5,20.0,19.2,19.2,325
20, 87/08/27,"1,168,032",19.0,19.0,18.5,18.8,417
21, 87/08/28,"979,300",18.4,18.6,18.1,18.5,282
22, 87/08/29,"919,691",18.5,18.8,18.4,18.5,250
0, 87/09/01,"3,086,354",17.5,17.7,16.9,17.3,570
1, 87/09/02,"1,864,336",17.7,17.9,17.2,17.6,427
2, 87/09/03,"1,814,222",17.6,17.6,17.0,17.2,466
3, 87/09/04,"1,830,895",17.0,18.3,17.0,18.3,592
4, 87/09/05,"5,208,678",18.5,19.5,18.5,19.4,"1,092"
5, 87/09/07,"3,197,000",19.3,19.3,18.8,18.9,600
6, 87/09/08,"5,034,656",19.0,19.9,18.8,19.9,953
7, 87/09/09,"4,163,611",20.3,20.4,19.6,19.8,"1,025"
8, 87/09/10,"2,012,860",19.6,19.7,19.2,19.3,587
9, 87/09/11,"9,908,105",19.4,20.6,19.4,20.6,"2,026"
10, 87/09/14,"12,037,355",21.4,21.6,20.7,20.9,"2,282"
11, 87/09/15,"3,669,377",21.2,21.2,20.2,20.7,"1,015"
12, 87/09/16,"4,362,109",20.7,21.2,20.5,21.0,"1,075"
13, 87/09/17,"3,344,849",21.0,21.3,20.6,20.6,863
14, 87/09/18,"2,921,523",20.3,20.6,20.2,20.6,728
15, 87/09/19,"4,197,763",21.0,21.0,20.6,21.0,978
16, 87/09/21,"5,778,000",21.2,21.3,20.1,20.3,"1,203"
17, 87/09/22,"3,017,030",20.3,20.5,19.8,20.0,842
18, 87/09/23,"1,493,874",19.8,20.0,19.5,19.5,515
19, 87/09/24,"3,233,152",19.8,20.1,19.5,19.5,703
20, 87/09/25,"1,642,036",19.5,19.7,19.1,19.3,467
21, 87/09/28,"1,122,118",19.3,19.3,18.8,18.8,413
22, 87/09/29,"1,431,313",19.2,19.2,18.8,19.1,440
0, 87/10/01,"842,790",18.8,18.9,18.5,18.5,324
1, 87/10/02,"1,527,981",18.1,18.3,17.6,17.8,463
2, 87/10/03,"1,792,560",18.0,19.0,18.0,19.0,613
3, 87/10/06,"1,408,000",19.0,19.1,18.6,18.8,421
4, 87/10/07,"1,817,168",19.0,19.5,18.8,19.5,466
5, 87/10/08,"7,074,694",19.8,20.8,19.5,20.8,"1,565"
6, 87/10/09,"6,536,012",20.8,21.0,20.2,20.8,"1,277"
7, 87/10/12,"3,281,326",20.9,21.2,20.1,20.7,873
8, 87/10/13,"1,819,262",21.0,21.0,20.0,20.0,480
