,日期,成交股數,開盤價,最高價,最低價,收盤價,成交筆數
0, 87/09/01,"5,885,525",17.5,17.8,17.0,17.2,889
1, 87/09/02,"3,337,710",17.5,17.9,17.4,17.7,602
2, 87/09/03,"2,904,553",17.6,17.6,17.0,17.0,552
3, 87/09/04,"4,656,646",17.0,17.6,16.6,17.6,942
4, 87/09/05,"6,975,264",17.8,18.4,17.6,18.4,968
5, 87/09/07,"7,320,000",18.4,18.8,18.0,18.6,996
6, 87/09/08,"3,727,889",18.6,18.8,18.3,18.4,710
7, 87/09/09,"5,768,713",18.5,18.6,17.7,17.7,919
8, 87/09/10,"23,063,036",18.1,18.9,18.1,18.6,"2,868"
9, 87/09/11,"11,069,507",18.3,19.0,18.3,18.8,"1,654"
10, 87/09/14,"26,519,132",19.1,19.5,18.6,18.8,"3,349"
11, 87/09/15,"11,312,867",18.9,19.0,18.6,18.6,"1,700"
12, 87/09/16,"8,316,150",18.7,19.0,18.6,18.8,"1,135"
13, 87/09/17,"21,581,780",18.9,19.5,18.8,18.9,"2,377"
14, 87/09/18,"10,827,004",18.6,19.0,18.4,18.7,"1,639"
15, 87/09/19,"13,621,986",18.7,19.0,18.6,18.6,"1,599"
16, 87/09/21,"15,854,000",18.9,19.2,18.5,18.6,"1,995"
17, 87/09/22,"5,598,037",18.9,19.0,18.4,18.6,932
18, 87/09/23,"3,919,761",18.7,18.8,18.2,18.4,764
19, 87/09/24,"7,511,591",18.4,18.5,17.8,17.8,"1,160"
20, 87/09/25,"6,035,385",17.8,17.8,17.2,17.5,"1,054"
21, 87/09/28,"2,426,049",17.7,17.7,17.2,17.3,522
22, 87/09/29,"2,970,872",17.3,17.5,17.2,17.2,556
0, 87/10/01,"3,069,013",17.3,17.4,17.0,17.0,556
1, 87/10/02,"7,459,414",16.4,16.4,15.9,15.9,"1,183"
2, 87/10/03,"4,236,914",16.2,16.4,16.0,16.3,820
3, 87/10/06,"6,138,000",16.4,16.9,16.3,16.7,"1,041"
4, 87/10/07,"5,154,132",16.9,17.1,16.7,17.0,748
