,日期,成交股數,開盤價,最高價,最低價,收盤價,成交筆數
0, 92/01/02,"29,054,000",36.6,38.3,36.1,37.7,"6,606"
1, 92/01/03,"96,171,597",38.5,40.3,38.5,39.5,"14,361"
2, 92/01/06,"68,260,164",39.7,41.4,39.5,40.7,"13,075"
3, 92/01/07,"50,084,006",40.7,41.2,40.0,41.2,"10,085"
4, 92/01/08,"93,328,207",41.2,44.0,41.2,44.0,"17,149"
5, 92/01/09,"112,854,810",43.9,45.0,41.2,42.2,"21,680"
6, 92/01/10,"60,767,269",42.2,42.2,40.5,42.0,"12,701"
7, 92/01/13,"74,195,561",42.0,43.0,41.5,42.1,"13,437"
8, 92/01/14,"82,838,095",42.1,43.9,41.6,41.8,"16,723"
9, 92/01/15,"51,597,371",41.8,42.2,41.0,41.8,"10,225"
10, 92/01/16,"61,358,617",41.5,42.7,40.5,40.5,"12,805"
11, 92/01/17,"50,048,376",40.8,41.8,40.5,40.9,"10,588"
12, 92/01/20,"26,242,174",40.7,41.7,40.5,41.6,"6,026"
13, 92/01/21,"47,675,953",41.6,42.2,40.8,41.2,"9,089"
14, 92/01/22,"46,991,118",40.9,42.0,40.9,41.7,"9,212"
15, 92/01/23,"69,590,839",41.7,43.4,41.3,41.4,"11,978"
16, 92/01/24,"41,028,340",41.5,42.3,41.0,41.1,"8,352"
17, 92/01/27,"41,264,673",40.9,41.4,38.4,38.7,"8,219"
0, 92/02/06,"29,796,000",39.0,39.7,37.9,37.9,"5,258"
1, 92/02/07,"35,538,028",38.0,38.5,35.4,36.9,"6,248"
2, 92/02/10,"16,895,777",36.8,37.3,36.3,37.0,"3,772"
3, 92/02/11,"24,102,565",38.0,38.0,36.8,37.1,"4,349"
4, 92/02/12,"45,210,208",37.5,39.5,37.3,38.6,"9,328"
5, 92/02/13,"22,600,231",38.6,38.9,36.8,36.9,"5,146"
6, 92/02/14,"28,685,962",37.5,37.7,35.8,36.0,"5,805"
7, 92/02/17,"28,785,832",36.7,37.2,36.3,36.9,"6,623"
8, 92/02/18,"33,023,723",36.5,36.5,34.7,35.0,"6,388"
9, 92/02/19,"40,246,827",35.3,36.1,34.7,35.0,"8,117"
10, 92/02/20,"27,175,642",35.3,35.7,34.4,35.0,"5,126"
11, 92/02/21,"23,735,497",35.3,35.7,35.0,35.2,"5,461"
12, 92/02/24,"16,774,184",35.6,36.0,35.2,36.0,"3,993"
13, 92/02/25,"17,220,718",35.7,35.7,34.4,34.5,"3,682"
14, 92/02/26,"20,071,422",34.5,35.1,34.0,34.6,"4,568"
0, 92/03/03,"27,958,738",34.9,35.7,34.8,35.2,"6,152"
1, 92/03/04,"13,553,312",35.0,35.4,34.8,35.4,"2,901"
2, 92/03/05,"22,895,465",35.0,35.6,34.3,34.5,"3,849"
3, 92/03/06,"20,237,277",35.0,35.4,34.6,34.8,"4,627"
