,日期,成交股數,開盤價,最高價,最低價,收盤價,成交筆數
0, 92/01/02,"373,000",15.9,15.9,15.5,15.8,52
1, 92/01/03,"316,565",15.7,15.7,15.5,15.7,49
2, 92/01/06,"329,699",15.7,15.7,15.3,15.5,51
3, 92/01/07,"401,300",15.5,15.5,15.3,15.5,42
4, 92/01/08,"889,083",15.5,16.1,15.4,16.1,87
5, 92/01/09,"1,908,630",16.0,16.0,15.6,15.9,93
6, 92/01/10,"1,079,200",15.9,15.9,15.7,15.7,69
7, 92/01/13,"971,686",15.7,16.0,15.6,16.0,108
8, 92/01/14,"674,173",16.0,16.1,15.8,16.0,75
9, 92/01/15,"657,129",16.0,16.1,15.7,15.9,75
10, 92/01/16,"732,967",15.9,16.0,15.7,16.0,88
11, 92/01/17,"609,410",15.9,16.0,15.5,15.7,52
12, 92/01/20,"628,000",15.7,15.7,15.3,15.7,60
13, 92/01/21,"618,760",15.6,15.7,15.4,15.7,65
14, 92/01/22,"674,925",15.7,15.7,15.4,15.6,68
15, 92/01/23,"308,799",15.7,16.4,15.7,16.1,58
16, 92/01/24,"694,317",15.8,16.2,15.8,16.2,93
17, 92/01/27,"903,826",16.2,16.2,15.8,16.2,97
0, 92/02/06,"457,000",16.0,16.0,15.6,15.9,50
1, 92/02/07,"593,238",15.9,16.2,15.7,15.7,89
2, 92/02/10,"487,974",15.6,15.7,15.5,15.7,61
3, 92/02/11,"762,226",15.7,15.9,15.5,15.8,84
4, 92/02/12,"587,438",15.8,15.9,15.6,15.6,68
5, 92/02/13,"357,004",15.6,15.6,15.5,15.5,44
6, 92/02/14,"450,698",15.5,15.5,15.3,15.3,58
7, 92/02/17,"620,902",15.3,15.7,15.2,15.7,76
8, 92/02/18,"738,386",15.7,15.8,15.3,15.6,79
9, 92/02/19,"642,701",15.6,15.6,15.3,15.4,64
10, 92/02/20,"481,556",15.4,15.4,15.2,15.3,43
11, 92/02/21,"530,002",15.3,15.3,15.1,15.3,54
12, 92/02/24,"690,736",15.3,15.4,15.1,15.4,73
13, 92/02/25,"925,962",15.2,15.4,14.9,15.1,104
14, 92/02/26,"475,210",15.1,15.1,14.9,15.1,53
0, 92/03/03,"666,000",15.1,15.2,14.9,15.2,67
1, 92/03/04,"674,700",15.1,15.2,14.9,15.1,77
2, 92/03/05,"656,378",15.0,15.1,14.8,15.1,91
3, 92/03/06,"561,504",15.1,15.1,14.8,15.1,87
4, 92/03/07,"250,836",15.0,15.0,14.8,15.0,33
5, 92/03/10,"102,615",15.0,15.0,14.9,14.9,38
6, 92/03/11,"269,103",14.8,14.9,14.7,14.9,37
7, 92/03/12,"359,758",14.8,14.9,14.7,14.9,62
8, 92/03/13,"359,062",14.8,14.9,14.7,14.9,73
9, 92/03/14,"362,280",14.9,14.95,14.8,14.9,48
10, 92/03/17,"244,043",14.8,14.9,14.8,14.9,51
11, 92/03/18,"1,148,301",14.9,15.4,14.8,15.4,192
12, 92/03/19,"776,090",15.4,15.4,15.1,15.4,82
13, 92/03/20,"823,000",15.4,15.4,15.1,15.4,79
14, 92/03/21,"352,636",15.3,15.3,15.1,15.1,72
15, 92/03/24,"448,870",15.0,15.1,14.8,15.0,50
16, 92/03/25,"357,481",15.0,15.0,14.7,14.8,48
17, 92/03/26,"538,002",14.8,14.8,14.6,14.75,60
18, 92/03/27,"617,449",14.6,14.8,14.55,14.75,68
19, 92/03/28,"423,001",14.75,14.75,14.55,14.6,47
0, 92/04/01,"882,654",14.5,14.7,14.2,14.7,96
1, 92/04/02,"658,563",14.5,14.7,14.5,14.7,77
2, 92/04/03,"509,132",14.6,14.7,14.5,14.7,65
3, 92/04/04,"491,841",14.6,14.7,14.5,14.7,62
4, 92/04/07,"957,572",14.6,15.0,14.5,15.0,114
5, 92/04/08,"849,000",14.8,15.0,14.7,15.0,90
6, 92/04/09,"837,340",14.75,15.0,14.7,14.95,108
7, 92/04/10,"739,569",14.9,14.95,14.75,14.9,82
8, 92/04/11,"517,446",14.9,14.9,14.7,14.8,63
9, 92/04/14,"508,004",14.7,14.8,14.6,14.8,47
10, 92/04/15,"1,333,886",14.65,15.0,14.6,14.85,120
11, 92/04/16,"1,244,010",14.8,15.2,14.7,15.1,114
12, 92/04/17,"657,765",15.1,15.1,14.8,14.8,79
13, 92/04/18,"1,003,261",14.8,14.95,14.7,14.95,92
14, 92/04/21,"665,431",14.95,14.95,14.8,14.8,60
15, 92/04/22,"647,278",14.7,14.8,14.6,14.8,55
16, 92/04/23,"1,075,005",14.7,15.0,14.6,14.9,123
17, 92/04/24,"579,990",14.9,14.9,14.5,14.5,100
18, 92/04/25,"559,773",14.5,14.5,14.4,14.5,57
19, 92/04/28,"343,355",14.3,14.4,14.3,14.4,45
20, 92/04/29,"556,577",14.4,14.45,14.2,14.45,49
0, 92/05/02,"774,052",14.2,14.2,14.0,14.2,79
1, 92/05/05,"1,144,094",14.2,14.25,14.0,14.25,77
2, 92/05/06,"1,152,800",14.25,14.25,14.0,14.2,117
3, 92/05/07,"1,754,002",14.2,14.2,13.7,14.1,140
4, 92/05/08,"1,081,067",14.1,14.1,13.8,14.05,53
5, 92/05/09,"1,461,000",14.0,14.05,13.9,14.05,46
6, 92/05/12,"901,011",14.05,14.05,13.85,14.05,46
7, 92/05/13,"896,741",14.05,14.05,13.9,14.05,44
8, 92/05/14,"1,140,602",13.9,14.1,13.8,14.1,69
9, 92/05/15,"957,005",14.0,14.1,13.8,14.05,70
10, 92/05/16,"999,102",14.0,14.05,13.8,14.0,73
11, 92/05/19,"464,000",13.95,14.0,13.9,14.0,31
12, 92/05/20,"500,991",14.0,14.0,13.9,14.0,42
13, 92/05/21,"500,040",14.0,14.0,13.9,14.0,35
14, 92/05/22,"589,001",13.9,14.0,13.75,14.0,32
15, 92/05/23,"659,496",14.0,14.2,14.0,14.2,50
16, 92/05/26,"838,663",14.3,14.5,14.25,14.5,63
17, 92/05/27,"429,050",14.5,14.55,14.35,14.5,28
18, 92/05/28,"568,002",14.5,14.55,14.45,14.5,36
19, 92/05/29,"743,619",14.5,14.65,14.5,14.6,39
0, 92/06/02,"995,610",14.2,14.6,14.2,14.5,76
1, 92/06/03,"731,864",14.5,14.5,14.35,14.5,43
2, 92/06/05,"200,089",14.25,14.5,14.25,14.5,33
3, 92/06/06,"430,286",14.5,14.5,14.25,14.45,44
4, 92/06/09,"448,000",14.45,14.55,14.3,14.55,38
5, 92/06/10,"401,319",14.55,14.55,14.5,14.55,31
6, 92/06/11,"307,001",14.35,14.5,14.3,14.5,38
7, 92/06/12,"191,698",14.25,14.5,14.2,14.45,41
8, 92/06/13,"221,359",14.45,14.45,14.45,14.45,33
9, 92/06/16,"567,562",14.2,14.4,13.8,14.4,75
10, 92/06/17,"521,203",14.4,14.5,14.1,14.45,92
11, 92/06/18,"611,006",14.5,14.9,14.15,14.9,132
12, 92/06/19,"191,769",14.9,15.4,14.8,15.3,77
13, 92/06/20,"221,894",15.3,15.4,15.1,15.2,70
14, 92/06/23,"262,385",15.2,15.3,14.6,15.3,53
15, 92/06/24,"172,613",15.2,15.3,15.0,15.2,46
16, 92/06/25,"103,138",14.8,14.8,14.6,14.8,31
17, 92/06/26,"144,583",14.7,14.7,14.5,14.7,38
18, 92/06/27,"221,010",14.45,14.7,14.45,14.6,37
0, 92/07/01,"699,002",14.4,15.3,14.4,15.3,69
1, 92/07/02,"867,000",15.1,15.3,15.0,15.3,109
2, 92/07/03,"836,852",15.3,15.3,14.8,15.0,81
3, 92/07/04,"526,862",14.95,15.0,14.7,14.85,48
4, 92/07/07,"469,513",14.85,15.1,14.85,15.1,49
5, 92/07/08,"711,968",14.95,15.2,14.9,15.1,91
6, 92/07/09,"694,001",15.0,15.1,14.8,14.95,55
7, 92/07/10,"1,016,602",14.9,15.0,14.8,15.0,92
8, 92/07/11,"713,312",14.95,14.95,14.6,14.9,50
9, 92/07/14,"958,783",14.9,15.0,14.65,15.0,125
10, 92/07/15,"690,551",15.0,15.0,14.7,15.0,71
11, 92/07/16,"1,143,062",14.8,15.0,14.7,15.0,111
12, 92/07/17,"1,281,370",14.8,14.95,14.5,14.95,166
13, 92/07/18,"1,162,860",14.8,14.9,14.5,14.7,142
14, 92/07/21,"972,067",14.65,14.8,14.5,14.7,95
15, 92/07/22,"1,001,599",14.6,14.7,14.4,14.6,94
16, 92/07/23,"853,220",14.5,14.55,14.35,14.55,72
17, 92/07/24,"1,206,962",14.5,14.8,14.3,14.7,108
18, 92/07/25,"1,110,003",14.5,14.7,14.35,14.6,99
19, 92/07/28,"764,954",14.4,14.6,14.4,14.55,76
20, 92/07/29,"859,000",14.5,14.55,14.3,14.3,71
21, 92/07/30,"353,824",14.3,14.3,14.05,14.2,56
0, 92/08/01,"1,065,868",14.25,14.5,14.2,14.4,95
1, 92/08/04,"1,180,645",14.4,14.4,14.15,14.35,134
2, 92/08/05,"1,148,100",14.2,14.35,14.1,14.2,118
3, 92/08/06,"1,097,302",14.05,14.2,13.6,14.0,89
4, 92/08/07,"924,563",13.8,14.0,13.6,13.8,80
5, 92/08/08,"515,056",13.7,13.8,13.6,13.7,38
6, 92/08/11,"352,016",13.7,13.8,13.65,13.75,47
7, 92/08/12,"660,715",13.8,13.9,13.65,13.9,66
8, 92/08/13,"640,535",13.9,13.9,13.7,13.9,55
9, 92/08/14,"923,525",13.8,13.9,13.4,13.6,80
10, 92/08/15,"255,619",13.55,13.55,13.35,13.4,39
11, 92/08/18,"910,346",13.2,13.55,13.2,13.55,91
12, 92/08/19,"501,703",13.5,13.55,13.2,13.25,61
13, 92/08/20,"206,501",13.3,13.4,13.2,13.4,34
14, 92/08/21,"424,550",13.35,13.5,13.25,13.4,58
15, 92/08/22,"1,029,160",13.45,13.9,13.2,13.9,121
16, 92/08/25,"1,862,184",13.8,14.3,13.7,14.3,204
17, 92/08/26,"958,183",14.2,14.4,14.1,14.2,77
18, 92/08/27,"670,063",14.0,14.2,13.9,14.15,55
19, 92/08/28,"379,146",14.15,14.15,13.95,14.15,37
0, 92/09/01,"881,466",14.15,14.3,14.1,14.25,84
1, 92/09/02,"820,357",14.25,14.25,14.0,14.15,73
2, 92/09/03,"590,151",14.15,14.15,13.95,14.05,58
3, 92/09/04,"384,257",14.0,14.15,14.0,14.1,34
4, 92/09/05,"442,282",14.1,14.1,13.85,14.05,48
5, 92/09/08,"645,987",13.8,14.1,13.8,14.05,111
6, 92/09/09,"995,883",13.9,14.1,13.8,14.0,92
7, 92/09/10,"817,706",13.9,14.0,13.75,13.9,64
8, 92/09/12,"1,208,000",13.7,13.9,13.55,13.9,70
9, 92/09/15,"1,283,386",13.7,13.9,13.65,13.85,103
10, 92/09/16,"1,027,278",13.7,13.8,13.6,13.7,85
11, 92/09/17,"709,596",13.7,13.7,13.5,13.5,72
12, 92/09/18,"199,868",13.3,13.5,13.3,13.5,31
13, 92/09/19,"157,595",13.5,13.5,13.2,13.45,54
14, 92/09/22,"355,431",13.25,13.45,13.2,13.45,51
15, 92/09/23,"548,049",13.25,13.5,13.25,13.5,59
16, 92/09/24,"887,363",13.45,13.5,13.3,13.45,72
17, 92/09/25,"996,571",13.45,13.45,13.2,13.45,90
18, 92/09/26,"1,143,385",13.3,13.4,13.2,13.4,89
19, 92/09/29,"625,052",13.4,13.4,13.2,13.4,50
